2013 Federal Election House of Representatives Distribution of Preferences By Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"ACT","101","Canberra","0","ABSENT","2","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","31.820"
"ACT","101","Canberra","0","ABSENT","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","298"
"ACT","101","Canberra","0","ABSENT","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","19.670"
"ACT","101","Canberra","0","ABSENT","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","8"
"ACT","101","Canberra","0","ABSENT","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","12.120"
"ACT","101","Canberra","0","ABSENT","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","-66"
"ACT","101","Canberra","0","ABSENT","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"ACT","101","Canberra","0","ABSENT","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","133"
"ACT","101","Canberra","0","ABSENT","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","8.780"
"ACT","101","Canberra","0","ABSENT","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","20"
"ACT","101","Canberra","0","ABSENT","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","30.300"
"ACT","101","Canberra","0","ABSENT","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","627"
"ACT","101","Canberra","0","ABSENT","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","41.390"
"ACT","101","Canberra","0","ABSENT","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","17"
"ACT","101","Canberra","0","ABSENT","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","25.760"
"ACT","101","Canberra","0","ABSENT","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","ABSENT","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","481"
"ACT","101","Canberra","0","ABSENT","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","31.750"
"ACT","101","Canberra","0","ABSENT","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","24"
"ACT","101","Canberra","0","ABSENT","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","18.050"
"ACT","101","Canberra","0","ABSENT","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","352"
"ACT","101","Canberra","0","ABSENT","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","23.230"
"ACT","101","Canberra","0","ABSENT","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","54"
"ACT","101","Canberra","0","ABSENT","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","40.600"
"ACT","101","Canberra","0","ABSENT","3","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","3","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","3","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","3","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","ABSENT","3","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","3","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","3","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","-133"
"ACT","101","Canberra","0","ABSENT","3","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","-100.000"
"ACT","101","Canberra","0","ABSENT","3","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","682"
"ACT","101","Canberra","0","ABSENT","3","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","45.020"
"ACT","101","Canberra","0","ABSENT","3","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","55"
"ACT","101","Canberra","0","ABSENT","3","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","41.350"
"ACT","101","Canberra","0","ABSENT","3","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","3","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","3","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","3","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","528"
"ACT","101","Canberra","0","ABSENT","4","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","34.850"
"ACT","101","Canberra","0","ABSENT","4","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","47"
"ACT","101","Canberra","0","ABSENT","4","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","13.350"
"ACT","101","Canberra","0","ABSENT","4","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","4","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","-352"
"ACT","101","Canberra","0","ABSENT","4","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","-100.000"
"ACT","101","Canberra","0","ABSENT","4","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","4","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","4","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","4","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","4","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","987"
"ACT","101","Canberra","0","ABSENT","4","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","65.150"
"ACT","101","Canberra","0","ABSENT","4","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","305"
"ACT","101","Canberra","0","ABSENT","4","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","86.650"
"ACT","101","Canberra","0","ABSENT","4","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","0"
"ACT","101","Canberra","0","ABSENT","4","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","ABSENT","4","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","ABSENT","4","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","2299"
"ACT","101","Canberra","0","POSTAL","0","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","43.550"
"ACT","101","Canberra","0","POSTAL","0","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","635"
"ACT","101","Canberra","0","POSTAL","0","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","12.030"
"ACT","101","Canberra","0","POSTAL","0","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","132"
"ACT","101","Canberra","0","POSTAL","0","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","2.500"
"ACT","101","Canberra","0","POSTAL","0","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","213"
"ACT","101","Canberra","0","POSTAL","0","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","4.030"
"ACT","101","Canberra","0","POSTAL","0","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","1902"
"ACT","101","Canberra","0","POSTAL","0","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","36.030"
"ACT","101","Canberra","0","POSTAL","0","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","0","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","98"
"ACT","101","Canberra","0","POSTAL","0","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","1.860"
"ACT","101","Canberra","0","POSTAL","0","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","0","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","1","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","2303"
"ACT","101","Canberra","0","POSTAL","1","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","43.630"
"ACT","101","Canberra","0","POSTAL","1","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","4"
"ACT","101","Canberra","0","POSTAL","1","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","4.080"
"ACT","101","Canberra","0","POSTAL","1","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","668"
"ACT","101","Canberra","0","POSTAL","1","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","12.650"
"ACT","101","Canberra","0","POSTAL","1","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","33"
"ACT","101","Canberra","0","POSTAL","1","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","33.670"
"ACT","101","Canberra","0","POSTAL","1","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","137"
"ACT","101","Canberra","0","POSTAL","1","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","2.600"
"ACT","101","Canberra","0","POSTAL","1","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","5"
"ACT","101","Canberra","0","POSTAL","1","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","5.100"
"ACT","101","Canberra","0","POSTAL","1","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","242"
"ACT","101","Canberra","0","POSTAL","1","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","4.580"
"ACT","101","Canberra","0","POSTAL","1","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","29"
"ACT","101","Canberra","0","POSTAL","1","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","29.590"
"ACT","101","Canberra","0","POSTAL","1","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","1929"
"ACT","101","Canberra","0","POSTAL","1","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","36.540"
"ACT","101","Canberra","0","POSTAL","1","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","27"
"ACT","101","Canberra","0","POSTAL","1","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","27.550"
"ACT","101","Canberra","0","POSTAL","1","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","0"
"ACT","101","Canberra","0","POSTAL","1","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","POSTAL","1","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","-98"
"ACT","101","Canberra","0","POSTAL","1","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","-100.000"
"ACT","101","Canberra","0","POSTAL","2","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","2361"
"ACT","101","Canberra","0","POSTAL","2","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","44.720"
"ACT","101","Canberra","0","POSTAL","2","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","58"
"ACT","101","Canberra","0","POSTAL","2","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","42.340"
"ACT","101","Canberra","0","POSTAL","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","696"
"ACT","101","Canberra","0","POSTAL","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","13.180"
"ACT","101","Canberra","0","POSTAL","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","28"
"ACT","101","Canberra","0","POSTAL","2","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","20.440"
"ACT","101","Canberra","0","POSTAL","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","0"
"ACT","101","Canberra","0","POSTAL","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","101","Canberra","0","POSTAL","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Count","-137"
"ACT","101","Canberra","0","POSTAL","2","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"ACT","101","Canberra","0","POSTAL","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Count","282"
"ACT","101","Canberra","0","POSTAL","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Preference Percent","5.340"
"ACT","101","Canberra","0","POSTAL","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Count","40"
"ACT","101","Canberra","0","POSTAL","2","4","24118","MAHER","Damien Owen","BTA","Bullet Train For Australia","N","Transfer Percent","29.200"
"ACT","101","Canberra","0","POSTAL","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","1940"
"ACT","101","Canberra","0","POSTAL","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","36.750"
"ACT","101","Canberra","0","POSTAL","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","11"
"ACT","101","Canberra","0","POSTAL","2","5","24122","BRODTMANN","Gai Marie","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","8.030"
"ACT","101","Canberra","0","POSTAL","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Count","0"
"ACT","101","Canberra","0","POSTAL","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Preference Percent","0.000"
"ACT","101","Canberra","0","POSTAL","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Count","0"
"ACT","101","Canberra","0","POSTAL","2","6","24238","BURT","Nicolle Maria","SPA","Secular Party of Australia","N","Transfer Percent","0.000"
"ACT","101","Canberra","0","POSTAL","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Count","2434"
"ACT","101","Canberra","0","POSTAL","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","46.110"
"ACT","101","Canberra","0","POSTAL","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","73"
"ACT","101","Canberra","0","POSTAL","3","1","24857","SEFTON","Thomas","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","25.890"
"ACT","101","Canberra","0","POSTAL","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Count","814"
"ACT","101","Canberra","0","POSTAL","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Preference Percent","15.420"
"ACT","101","Canberra","0","POSTAL","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Count","118"
"ACT","101","Canberra","0","POSTAL","3","2","24895","MELROSE","Julie Dana","GRN","Australian Greens","N","Transfer Percent","41.840"
"ACT","101","Canberra","0","POSTAL","3","3","24239","HANLEY","Tony","PUP","Palmer United Party","N","Preference Count","0"
