2013 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"ACT","101","Canberra","0","POSTAL","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","543","85.510"
"ACT","101","Canberra","0","POSTAL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","47","35.610"
"ACT","101","Canberra","0","POSTAL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","85","64.390"
"ACT","101","Canberra","0","POSTAL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","95","44.600"
"ACT","101","Canberra","0","POSTAL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","118","55.400"
"ACT","101","Canberra","0","POSTAL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","19","19.390"
"ACT","101","Canberra","0","POSTAL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","79","80.610"
"ACT","101","Canberra","0","PRE_POLL","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","2034","49.720"
"ACT","101","Canberra","0","PRE_POLL","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","2057","50.280"
"ACT","101","Canberra","0","PRE_POLL","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","114","13.160"
"ACT","101","Canberra","0","PRE_POLL","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","752","86.840"
"ACT","101","Canberra","0","PRE_POLL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","74","50.680"
"ACT","101","Canberra","0","PRE_POLL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","72","49.320"
"ACT","101","Canberra","0","PRE_POLL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","100","38.460"
"ACT","101","Canberra","0","PRE_POLL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","160","61.540"
"ACT","101","Canberra","0","PRE_POLL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","47","72.310"
"ACT","101","Canberra","0","PRE_POLL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","18","27.690"
"ACT","101","Canberra","0","PROVISIONAL","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","117","48.350"
"ACT","101","Canberra","0","PROVISIONAL","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","125","51.650"
"ACT","101","Canberra","0","PROVISIONAL","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","11","24.440"
"ACT","101","Canberra","0","PROVISIONAL","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","34","75.560"
"ACT","101","Canberra","0","PROVISIONAL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","6","46.150"
"ACT","101","Canberra","0","PROVISIONAL","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","7","53.850"
"ACT","101","Canberra","0","PROVISIONAL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","9","64.290"
"ACT","101","Canberra","0","PROVISIONAL","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","5","35.710"
"ACT","101","Canberra","0","PROVISIONAL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","1","16.670"
"ACT","101","Canberra","0","PROVISIONAL","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","5","83.330"
"ACT","101","Canberra","8761","Chapman","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","959","51.700"
"ACT","101","Canberra","8761","Chapman","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","896","48.300"
"ACT","101","Canberra","8761","Chapman","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","47","14.070"
"ACT","101","Canberra","8761","Chapman","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","287","85.930"
"ACT","101","Canberra","8761","Chapman","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","33","50.770"
"ACT","101","Canberra","8761","Chapman","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","32","49.230"
"ACT","101","Canberra","8761","Chapman","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","27","34.620"
"ACT","101","Canberra","8761","Chapman","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","51","65.380"
"ACT","101","Canberra","8761","Chapman","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","7","23.330"
"ACT","101","Canberra","8761","Chapman","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","23","76.670"
"ACT","101","Canberra","8763","Chisholm","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","601","47.890"
"ACT","101","Canberra","8763","Chisholm","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","654","52.110"
"ACT","101","Canberra","8763","Chisholm","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","27","18.370"
"ACT","101","Canberra","8763","Chisholm","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","120","81.630"
"ACT","101","Canberra","8763","Chisholm","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","40","50.000"
"ACT","101","Canberra","8763","Chisholm","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","40","50.000"
"ACT","101","Canberra","8763","Chisholm","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","48","72.730"
"ACT","101","Canberra","8763","Chisholm","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","18","27.270"
"ACT","101","Canberra","8763","Chisholm","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","9","64.290"
"ACT","101","Canberra","8763","Chisholm","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","5","35.710"
"ACT","101","Canberra","8764","Curtin","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","999","57.150"
"ACT","101","Canberra","8764","Curtin","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","749","42.850"
"ACT","101","Canberra","8764","Curtin","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","381","91.810"
"ACT","101","Canberra","8764","Curtin","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","34","8.190"
"ACT","101","Canberra","8764","Curtin","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","21","44.680"
"ACT","101","Canberra","8764","Curtin","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","26","55.320"
"ACT","101","Canberra","8764","Curtin","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","51","61.450"
"ACT","101","Canberra","8764","Curtin","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","32","38.550"
"ACT","101","Canberra","8764","Curtin","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","19","65.520"
"ACT","101","Canberra","8764","Curtin","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","10","34.480"
"ACT","101","Canberra","8766","Deakin","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","794","64.760"
"ACT","101","Canberra","8766","Deakin","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","432","35.240"
"ACT","101","Canberra","8766","Deakin","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","134","82.720"
"ACT","101","Canberra","8766","Deakin","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","28","17.280"
"ACT","101","Canberra","8766","Deakin","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","8","61.540"
"ACT","101","Canberra","8766","Deakin","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","5","38.460"
"ACT","101","Canberra","8766","Deakin","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","23","47.920"
"ACT","101","Canberra","8766","Deakin","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","25","52.080"
"ACT","101","Canberra","8766","Deakin","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","4","80.000"
"ACT","101","Canberra","8766","Deakin","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","1","20.000"
"ACT","101","Canberra","8767","Duffy","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","606","43.040"
"ACT","101","Canberra","8767","Duffy","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","802","56.960"
"ACT","101","Canberra","8767","Duffy","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","238","90.490"
"ACT","101","Canberra","8767","Duffy","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","25","9.510"
"ACT","101","Canberra","8767","Duffy","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","30","65.220"
"ACT","101","Canberra","8767","Duffy","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","16","34.780"
"ACT","101","Canberra","8767","Duffy","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","37","63.790"
"ACT","101","Canberra","8767","Duffy","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","21","36.210"
"ACT","101","Canberra","8767","Duffy","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","18","72.000"
"ACT","101","Canberra","8767","Duffy","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","7","28.000"
"ACT","101","Canberra","8768","Fadden","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","761","46.660"
"ACT","101","Canberra","8768","Fadden","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","870","53.340"
"ACT","101","Canberra","8768","Fadden","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","192","87.270"
"ACT","101","Canberra","8768","Fadden","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","28","12.730"
"ACT","101","Canberra","8768","Fadden","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","33","44.590"
"ACT","101","Canberra","8768","Fadden","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","41","55.410"
"ACT","101","Canberra","8768","Fadden","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","21","27.270"
"ACT","101","Canberra","8768","Fadden","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","56","72.730"
"ACT","101","Canberra","8768","Fadden","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","12","92.310"
"ACT","101","Canberra","8768","Fadden","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","1","7.690"
"ACT","101","Canberra","8769","Farrer","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","952","53.420"
"ACT","101","Canberra","8769","Farrer","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","830","46.580"
"ACT","101","Canberra","8769","Farrer","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","38","14.230"
"ACT","101","Canberra","8769","Farrer","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","229","85.770"
"ACT","101","Canberra","8769","Farrer","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","29","55.770"
"ACT","101","Canberra","8769","Farrer","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","23","44.230"
"ACT","101","Canberra","8769","Farrer","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","36","49.320"
"ACT","101","Canberra","8769","Farrer","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","37","50.680"
"ACT","101","Canberra","8769","Farrer","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","20","95.240"
"ACT","101","Canberra","8769","Farrer","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","1","4.760"
"ACT","101","Canberra","8771","Gilmore","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","731","47.720"
"ACT","101","Canberra","8771","Gilmore","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","801","52.280"
"ACT","101","Canberra","8771","Gilmore","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","156","83.420"
"ACT","101","Canberra","8771","Gilmore","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","31","16.580"
"ACT","101","Canberra","8771","Gilmore","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","38","40.000"
"ACT","101","Canberra","8771","Gilmore","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","57","60.000"
"ACT","101","Canberra","8771","Gilmore","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","43","63.240"
"ACT","101","Canberra","8771","Gilmore","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","25","36.760"
"ACT","101","Canberra","8771","Gilmore","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","17","73.910"
"ACT","101","Canberra","8771","Gilmore","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","6","26.090"
"ACT","101","Canberra","8772","Gowrie","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","653","48.990"
"ACT","101","Canberra","8772","Gowrie","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","680","51.010"
"ACT","101","Canberra","8772","Gowrie","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","160","81.220"
"ACT","101","Canberra","8772","Gowrie","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","37","18.780"
"ACT","101","Canberra","8772","Gowrie","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","40","48.190"
"ACT","101","Canberra","8772","Gowrie","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","43","51.810"
"ACT","101","Canberra","8772","Gowrie","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","25","34.720"
"ACT","101","Canberra","8772","Gowrie","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","47","65.280"
"ACT","101","Canberra","8772","Gowrie","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","9","34.620"
"ACT","101","Canberra","8772","Gowrie","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","17","65.380"
"ACT","101","Canberra","8773","Holder","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","727","53.460"
"ACT","101","Canberra","8773","Holder","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","633","46.540"
"ACT","101","Canberra","8773","Holder","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","26","11.660"
"ACT","101","Canberra","8773","Holder","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","197","88.340"
"ACT","101","Canberra","8773","Holder","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","32","59.260"
"ACT","101","Canberra","8773","Holder","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","22","40.740"
"ACT","101","Canberra","8773","Holder","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","45","61.640"
"ACT","101","Canberra","8773","Holder","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","28","38.360"
"ACT","101","Canberra","8773","Holder","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","10","71.430"
"ACT","101","Canberra","8773","Holder","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","4","28.570"
"ACT","101","Canberra","8774","Hughes","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","757","54.190"
"ACT","101","Canberra","8774","Hughes","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","640","45.810"
"ACT","101","Canberra","8774","Hughes","24895","GRN","Australian Greens","MELROSE","Julie","2","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","259","92.500"
"ACT","101","Canberra","8774","Hughes","24895","GRN","Australian Greens","MELROSE","Julie","2","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","21","7.500"
"ACT","101","Canberra","8774","Hughes","24239","PUP","Palmer United Party","HANLEY","Tony","3","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","22","75.860"
"ACT","101","Canberra","8774","Hughes","24239","PUP","Palmer United Party","HANLEY","Tony","3","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","7","24.140"
"ACT","101","Canberra","8774","Hughes","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","18","25.350"
"ACT","101","Canberra","8774","Hughes","24118","BTA","Bullet Train For Australia","MAHER","Damien","4","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","53","74.650"
"ACT","101","Canberra","8774","Hughes","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","10","62.500"
"ACT","101","Canberra","8774","Hughes","24238","SPA","Secular Party of Australia","BURT","Nicolle","6","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","6","37.500"
"ACT","101","Canberra","8776","Kambah North","0","","","First Preferences","","0","24122","ALP","Australian Labor Party (ACT Branch)","BRODTMANN","Gai","5","383","53.870"
"ACT","101","Canberra","8776","Kambah North","0","","","First Preferences","","0","24857","LP","Liberal Party of Australia - ACT Division","SEFTON","Tom","1","328","46.130"
